Variants,Trace,No of occurance,Key,Case_Duration_days,Date,User,Activity,Role,Product_hierarchy,NetValue,Company,Delivery,Delivery_Date,Good_Issue_Date,Difference,Customer,OrderType,clientCode,NotInTime,Delayed,PromiseMAD,ActualMAD,Execution_Status,User_Type,Change_Status,ID_Change_Status,Block_Status,ID_Block_Status,Local_Family_code,Last Activity,First Activity
581,"Line Creation,Delivery,Header Block Removed,Delivery,Good Issue,Good Issue,Good Issue,Good Issue,Delivery,Delivery,LgstCheckOnConfDat Removed",1,7020037321_20,275,2016-03-10 17:07:06,User23,Line Creation,Customer Service Representative,TLC Optical Cables,17901.6,767,,,0.0,,Customer 12,US-Std. Order,0070100484,0,IN TIME,1482447600000.0,1482447600000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily25,LgstCheckOnConfDat Removed,Line Creation
582,"Line Creation,Delivery,Header Block Removed,Delivery,Delivery,Delivery,Good Issue,Good Issue,Good Issue,Good Issue,LgstCheckOnConfDat Removed",1,7020040239_10,150,2016-02-09 19:36:16,User20,Line Creation,Customer Service Representative,TLC Optical Cables,1256.0,767,,,0.0,,Customer 22,US-Std. Order,0070101381,0,IN TIME,1476396000000.0,1476396000000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily24,LgstCheckOnConfDat Removed,Line Creation
583,"Line Creation,Sched.Line Changed Delivery Date,Header Block Removed,Delivery,Good Issue,Sched.Line Changed Delivery Date,Sched.Line Changed Delivery Date",1,7020035644_10,139,2016-05-20 14:20:44,User20,Line Creation,Customer Service Representative,TLC Optical Cables,1238.0,767,,,0.0,,Customer 3,US-Std. Order,0070100196,0,IN TIME,0.0,1467151200000.0,Manual,Human,no change ,With change,no block ,With block,,Sched.Line Changed Delivery Date,Line Creation
584,"Line Creation,Sched.Line Changed Delivery Date,Header Block Removed,Document released for credit,Address missing Block Set,Document released for credit,Sched.Line Changed Delivery Date,Sched.Line Changed Delivery Date,Sched.Line Changed Delivery Date,Sched.Line Changed Delivery Date,Sched.Line Changed Delivery Date,Delivery,Delivery,Good Issue,Good Issue,Delivery,Good Issue,Sched.Line Changed Delivery Date,Sched.Line Changed Delivery Date,Delivery,Good Issue,Delivery,Good Issue,Address missing Block Removed",1,7020030243_20,283,2016-01-25 18:11:08,User4,Line Creation,Customer Service Representative,TLC Optical Cables,133294.0,767,,,0.0,,Customer 93,US-Std. Order,0070101431,0,IN TIME,1461880800000.0,1464127200000.0,Manual,Human,no change ,With change,no block ,With block,LocalFamily47,Address missing Block Removed,Line Creation
585,"Line Creation,Sched.Line Changed Delivery Date,Header Block Removed,Document released for credit,Address missing Block Set,Document released for credit,Sched.Line Changed Delivery Date,Sched.Line Changed Delivery Date,Sched.Line Changed Delivery Date,Sched.Line Changed Delivery Date,Sched.Line Changed Delivery Date,Delivery,Good Issue,Sched.Line Changed Delivery Date,Address missing Block Removed",1,7020030243_30,283,2016-01-25 18:15:41,User4,Line Creation,Customer Service Representative,TLC Optical Cables,10056.9,767,,,0.0,,Customer 93,US-Std. Order,0070101431,0,IN TIME,1463954400000.0,1463954400000.0,Manual,Human,no change ,With change,no block ,With block,LocalFamily47,Address missing Block Removed,Line Creation
586,"Line Creation,Sched.Line Changed Delivery Date,Header Block Removed,Document released for credit,Delivery,Sched.Line Changed Delivery Date,Good Issue,LgstCheckOnConfDat Removed,Sched.Line Changed Delivery Date",1,7020031931_160,274,2016-01-03 13:47:15,User12,Line Creation,Logistic Operator,TLC Optical Cables,40800.0,767,,,0.0,,Customer 33,US-Std. Order,0070100038,0,IN TIME,1459202400000.0,1458860400000.0,Manual,Human,no change ,With change,no block ,With block,LocalFamily19,Sched.Line Changed Delivery Date,Line Creation
587,"Line Creation,Sched.Line Changed Delivery Date,Header Block Removed,Document released for credit,LgstCheckOnConfDat Removed,Address missing Block Set,Document released for credit,Sched.Line Changed Delivery Date,Sched.Line Changed Delivery Date,Delivery,Delivery,Delivery,Delivery,Delivery,Delivery,Delivery,Sched.Line Changed Delivery Date,Delivery,Good Issue,Good Issue,Good Issue,Good Issue,Good Issue,Good Issue,Good Issue,Good Issue,Good Issue,Address missing Block Removed,Delivery",1,7020030243_10,314,2016-01-25 18:11:04,User4,Line Creation,Customer Service Representative,TLC Optical Cables,58464.0,767,,,0.0,,Customer 93,US-Std. Order,0070101431,1,DELAYED,1459288800000.0,1460066400000.0,Manual,Human,no change ,With change,no block ,With block,LocalFamily11,Delivery,Line Creation
588,"Line Creation,Sched.Line Changed Delivery Date,Header Block Removed,Delivery,Delivery,Good Issue,Good Issue,Good Issue,Good Issue,LgstCheckOnConfDat Removed,Delivery,Delivery",1,7020030308_100,254,2016-01-26 16:46:24,User5,Line Creation,Customer Service Representative,TLC Optical Cables,39211.2,767,,,0.0,,Customer 20,US-Std. Order,0070100268,0,IN TIME,1468533600000.0,1468533600000.0,Manual,Human,no change ,With change,no block ,With block,LocalFamily25,Delivery,Line Creation
589,"Line Creation,Sched.Line Changed Delivery Date,Header Block Removed,Delivery,Delivery,Delivery,Good Issue,Good Issue,Good Issue,LgstCheckOnConfDat Removed,Sched.Line Changed Delivery Date",1,7020043573_110,477,2016-05-12 23:18:59,User5,Line Creation,Customer Service Representative,TLC Optical Cables,36323.2,767,,,0.0,,Customer 4,US-Std. Order,0070100186,0,IN TIME,1493071200000.0,1493071200000.0,Manual,Human,no change ,With change,no block ,With block,LocalFamily13,Sched.Line Changed Delivery Date,Line Creation
590,"Line Creation,Sched.Line Changed Delivery Date,Delivery,Good Issue,Header Block Removed,Document released for credit",1,7020032415_20,203,2016-04-13 17:55:48,User8,Line Creation,Customer Service Representative,TLC Optical Cables,13353.5,767,,,0.0,,Customer 77,US-Std. Order,0070150068,0,IN TIME,1460498400000.0,1460498400000.0,Manual,Human,no change ,With change,no block ,With block,LocalFamily68,Document released for credit,Line Creation
591,"Line Creation,Sched.Line Changed Delivery Date,Header Block Removed,Delivery,Delivery,Delivery,Good Issue,Good Issue,Good Issue,LgstCheckOnConfDat Removed",1,7020037371_50,273,2016-01-07 19:16:56,User5,Line Creation,Customer Service Representative,TLC Optical Cables,42985.6,767,,,0.0,,Customer 4,US-Std. Order,0070100186,0,IN TIME,1472680800000.0,1472680800000.0,Manual,Human,no change ,With change,no block ,With block,LocalFamily17,LgstCheckOnConfDat Removed,Line Creation
592,"Line Creation,Sched.Line Changed Delivery Date,Delivery,Good Issue,Header Block Removed,Document released for credit,LgstCheckOnConfDat Removed",1,7020030746_60,213,2016-03-02 21:31:49,User4,Line Creation,Customer Service Representative,TLC Optical Cables,2590.72,767,,,0.0,,Customer 61,US-Std. Order,0070100454,0,IN TIME,1458169200000.0,1458169200000.0,Manual,Human,no change ,With change,no block ,With block,LocalFamily30,LgstCheckOnConfDat Removed,Line Creation
593,"Line Creation,Document released for credit,Delivery,Address missing Block Set,Sched.Line Changed Delivery Date,Sched.Line Changed Delivery Date,Good Issue,Header Block Removed,LgstCheckOnConfDat Removed,Address missing Block Removed",1,7020037562_30,328,2016-05-07 20:15:36,User23,Line Creation,Customer Service Representative,TLC Optical Cables,20704.4,767,,,0.0,,Customer 12,US-Std. Order,0070100484,1,DELAYED,1476050400000.0,1476050400000.0,Manual,Human,no change ,With change,no block ,With block,LocalFamily13,Address missing Block Removed,Line Creation
594,"Line Creation,Document released for credit,Delivery",1,7020033381_20,214,2016-04-04 14:14:48,User9,Line Creation,Customer Service Representative,TLC Optical Fibres,73.83,767,,,0.0,,Customer 76,US-Std. Order Fiber,0015150231,0,IN TIME,1459720800000.0,1459893600000.0,Manual,Human,no change ,With change,no block ,Without block,,Delivery,Line Creation
595,"Line Creation,Sched.Line Changed Delivery Date,Delivery,Header Block Removed,Sched.Line Block Removed,LgstCheckOnConfDat Set,Good Issue,LgstCheckOnConfDat Removed",1,7020048607_30,154,2017-07-04 14:54:15,User22,Line Creation,Customer Service Representative,TLC Optical Cables,863.25,767,,,0.0,,Customer 4,US-Std. Order,0070100186,0,IN TIME,1499119200000.0,1499119200000.0,Manual,Human,no change ,With change,no block ,With block,LocalFamily49,LgstCheckOnConfDat Removed,Line Creation
596,"Line Creation,Sched.Line Changed Delivery Date,Document released for credit,Good Issue,Good Issue,Header Block Removed,Sched.Line Changed Delivery Date,Delivery,Delivery,Delivery,Good Issue,Good Issue,Good Issue,Delivery,Delivery,Delivery,Good Issue,LgstCheckOnConfDat Removed",1,7020030508_20,182,2016-02-02 19:24:48,User5,Line Creation,Customer Service Representative,TLC Optical Cables,11130.0,767,,,0.0,,Customer 4,US-Std. Order,0070100186,1,DELAYED,1461621600000.0,1464732000000.0,Manual,Human,no change ,With change,no block ,With block,LocalFamily1,LgstCheckOnConfDat Removed,Line Creation
597,"Line Creation,Document released for credit",1,7020052775_10,0,2017-07-14 15:47:25,User9,Line Creation,Customer Service Representative,TLC Optical Fibres,69949.44,767,,,0.0,,Customer 181,US-Std. Order Fiber,0070100273,0,IN TIME,0.0,1501452000000.0,Manual,Human,no change ,With change,no block ,Without block,,Document released for credit,Line Creation
598,"Line Creation,Sched.Line Changed Delivery Date,Document released for credit,Header Block Removed,Sched.Line Changed Delivery Date,Good Issue,LgstCheckOnConfDat Removed,Delivery",1,7020038455_40,136,2016-07-27 20:22:21,User23,Line Creation,Customer Service Representative,TLC Optical Cables,13676.37,767,,,0.0,,Customer 12,US-Std. Order,0070100484,0,IN TIME,1476050400000.0,1476050400000.0,Manual,Human,no change ,With change,no block ,With block,LocalFamily13,Delivery,Line Creation
599,"Line Creation,Sched.Line Changed Delivery Date,Good Issue,Header Block Removed,LgstCheckOnConfDat Removed,Delivery",1,7020044524_50,193,2016-12-22 16:41:35,User22,Line Creation,Customer Service Representative,TLC Optical Cables,4468.8,767,,,0.0,,Customer 40,US-Std. Order,0070100616,0,IN TIME,1503612000000.0,1493071200000.0,Manual,Human,no change ,With change,no block ,With block,LocalFamily47,Delivery,Line Creation
600,"Line Creation,Sched.Line Changed Delivery Date,Good Issue,Header Block Removed,LgstCheckOnConfDat Removed,Sched.Line Changed Delivery Date,Delivery",1,7020044524_140,182,2016-12-22 16:49:01,User22,Line Creation,Customer Service Representative,TLC Optical Cables,15705.0,767,,,0.0,,Customer 40,US-Std. Order,0070100616,0,IN TIME,1508882400000.0,1498773600000.0,Manual,Human,no change ,With change,no block ,With block,LocalFamily47,Delivery,Line Creation
601,"Line Creation,Sched.Line Changed Delivery Date,Header Block Removed,Address missing Block Set,LgstCheckOnConfDat Removed,Address missing Block Removed,Address missing Block Set,Sched.Line Changed Delivery Date,Sched.Line Changed Delivery Date,Address missing Block Removed,Delivery,Good Issue,Address missing Block Set",1,7020036867_30,114,2016-06-17 19:47:12,User2,Line Creation,Customer Service Representative,TLC Optical Cables,7459.0,767,,,0.0,,Customer 33,US-Std. Order,0070100038,1,DELAYED,1474408800000.0,1474408800000.0,Manual,Human,no change ,With change,no block ,With block,LocalFamily15,Address missing Block Set,Line Creation
602,"Line Creation,Sched.Line Changed Delivery Date,Header Block Removed,Address missing Block Set,LgstCheckOnConfDat Removed,Address missing Block Removed,Delivery,Address missing Block Set,Good Issue,Address missing Block Removed,Address missing Block Set",1,7020036867_90,114,2016-06-17 19:47:25,User2,Line Creation,Customer Service Representative,TLC Optical Cables,19423.0,767,,,0.0,,Customer 33,US-Std. Order,0070100038,0,IN TIME,1473717600000.0,1473717600000.0,Manual,Human,no change ,With change,no block ,With block,LocalFamily9,Address missing Block Set,Line Creation
603,"Line Creation,Sched.Line Changed Delivery Date,Header Block Removed,Address missing Block Set,LgstCheckOnConfDat Removed,Address missing Block Removed,Sched.Line Changed Delivery Date,Delivery,Good Issue,Sched.Line Changed Delivery Date",1,7020036754_80,62,2016-06-15 21:08:30,User12,Line Creation,Logistic Operator,TLC Optical Cables,19423.0,767,,,0.0,,Customer 33,US-Std. Order,0070100038,0,IN TIME,1473631200000.0,1473631200000.0,Manual,Human,no change ,With change,no block ,With block,LocalFamily9,Sched.Line Changed Delivery Date,Line Creation
604,"Line Creation,Sched.Line Changed Delivery Date,Header Block Removed,Delivery,Delivery,Delivery,Delivery,Delivery,Delivery,Delivery,Delivery,Delivery,Delivery,Delivery,Delivery,Delivery,Delivery,Delivery,Delivery,Delivery,Delivery,Delivery,Delivery,Delivery,Delivery,Delivery,Good Issue,Good Issue,Good Issue,Good Issue,Good Issue,Good Issue,Good Issue,Good Issue,Good Issue,Good Issue,Good Issue,Good Issue,Good Issue,Good Issue,Good Issue,Good Issue,Good Issue,Good Issue,Good Issue,Good Issue,Good Issue,Good Issue,Good Issue,Good Issue,Sched.Line Changed Delivery Date,Delivery,Good Issue,LgstCheckOnConfDat Removed,Delivery",1,7020037568_30,185,2016-06-07 14:52:09,User23,Line Creation,Customer Service Representative,TLC Optical Cables,47956.0,767,,,0.0,,Customer 4,US-Std. Order,0070100186,1,DELAYED,1474495200000.0,1474495200000.0,Manual,Human,no change ,With change,no block ,With block,LocalFamily45,Delivery,Line Creation
605,"Line Creation,Sched.Line Changed Delivery Date,Header Block Removed,Delivery,Delivery,Delivery,Delivery,Delivery,Good Issue,Good Issue,Good Issue,Good Issue,Good Issue,Good Issue,Good Issue,Good Issue,Delivery,Delivery,Delivery,LgstCheckOnConfDat Removed",1,7020036113_20,243,2016-02-06 21:56:43,User4,Line Creation,Customer Service Representative,TLC Optical Cables,133387.52,767,,,0.0,,Customer 4,US-Std. Order,0070100186,0,IN TIME,0.0,1471989600000.0,Manual,Human,no change ,With change,no block ,With block,LocalFamily25,LgstCheckOnConfDat Removed,Line Creation
606,"Line Creation,Sched.Line Changed Delivery Date,Header Block Removed,Delivery,Delivery,Delivery,Delivery,Delivery,Good Issue,Good Issue,Good Issue,Good Issue,Good Issue,Good Issue,Good Issue,LgstCheckOnConfDat Removed,Delivery,Delivery",1,7020030308_80,314,2016-01-26 16:46:15,User5,Line Creation,Customer Service Representative,TLC Optical Cables,39211.2,767,,,0.0,,Customer 20,US-Std. Order,0070100268,0,IN TIME,1465855200000.0,1465855200000.0,Manual,Human,no change ,With change,no block ,With block,LocalFamily25,Delivery,Line Creation
607,"Line Creation,Sched.Line Changed Delivery Date,Header Block Removed,Delivery,Delivery,Delivery,Delivery,Good Issue,Good Issue,Good Issue,Good Issue,Delivery,Delivery,Good Issue,Good Issue,Good Issue,Good Issue,LgstCheckOnConfDat Removed,Delivery,Delivery",1,7020030308_30,313,2016-01-26 16:45:58,User5,Line Creation,Customer Service Representative,TLC Optical Cables,44812.8,767,,,0.0,,Customer 20,US-Std. Order,0070100268,0,IN TIME,1460671200000.0,1460671200000.0,Manual,Human,no change ,With change,no block ,With block,LocalFamily25,Delivery,Line Creation
608,"Line Creation,Sched.Line Changed Delivery Date,Header Block Removed,Delivery,Delivery,Delivery,Delivery,Good Issue,Good Issue,Good Issue,Good Issue,Good Issue,Good Issue,Good Issue,Good Issue,LgstCheckOnConfDat Removed,Delivery,Delivery,Delivery,Delivery",1,7020030308_70,314,2016-01-26 16:46:11,User5,Line Creation,Customer Service Representative,TLC Optical Cables,44812.8,767,,,0.0,,Customer 20,US-Std. Order,0070100268,0,IN TIME,1465855200000.0,1465855200000.0,Manual,Human,no change ,With change,no block ,With block,LocalFamily25,Delivery,Line Creation
609,"Line Creation,Header Block Removed,Sched.Line Block Removed,LgstCheckOnConfDat Set,LgstCheckOnConfDat Removed,Sched.Line Changed Delivery Date,Sched.Line Changed Delivery Date,Delivery,Delivery,Delivery,Delivery,Good Issue,Good Issue,Good Issue,Good Issue,Good Issue,Good Issue,Good Issue,Delivery,Delivery,Delivery",1,7020044182_30,353,2016-12-13 17:15:15,User11,Line Creation,Customer Service Representative,TLC Optical Cables,30240.0,767,,,0.0,,Customer 4,US-Std. Order,0070100186,0,IN TIME,1487718000000.0,1488236400000.0,Manual,Human,no change ,With change,no block ,With block,LocalFamily49,Delivery,Line Creation
610,"Line Creation,Header Block Removed,LgstCheckOnConfDat Set,LgstCheckOnConfDat Removed,Good Issue,Delivery",1,7020031574_10,257,2016-02-19 22:57:13,User7,Line Creation,Customer Service Representative,TLC Optical Cables,1369.07,767,,,0.0,,Customer 14,US-Std. Order,0070100005,0,IN TIME,1457564400000.0,1457564400000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily38,Delivery,Line Creation
611,"Line Creation,Header Block Removed,Sched.Line Block Removed,LgstCheckOnConfDat Set,LgstCheckOnConfDat Removed,Sched.Line Changed Delivery Date,Delivery,Sched.Line Changed Delivery Date,Sched.Line Changed Delivery Date,Good Issue,Address missing Block Set",1,7020041682_50,398,2016-06-10 19:35:59,User6,Line Creation,Customer Service Representative,TLC Optical Ground Cables,21935.0,767,,,0.0,,Customer 42,US-Std. Order,0070100714,1,DELAYED,1498514400000.0,1498514400000.0,Manual,Human,no change ,With change,no block ,With block,LocalFamily74,Address missing Block Set,Line Creation
612,"Line Creation,Header Block Removed,CTR Block Removed,Good Issue,LgstCheckOnConfDat Removed,Delivery",1,7020031991_20,152,2016-02-03 00:34:36,User10,Line Creation,Customer Service Representative,TLC Optical Cables,1328.33,767,,,0.0,,Customer 16,US-Std. I/C Order,IC317730,0,IN TIME,1460325600000.0,1460325600000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily25,Delivery,Line Creation
613,"Line Creation,Header Block Removed,Good Issue,Sched.Line Block Removed,LgstCheckOnConfDat Set,LgstCheckOnConfDat Removed,Delivery",1,7020048337_10,219,2017-03-29 22:50:45,User8,Line Creation,Customer Service Representative,TLC Optical Cables,11967.0,767,,,0.0,,Customer 14,US-Std. Order,0070100005,0,IN TIME,1491775200000.0,1491775200000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily49,Delivery,Line Creation
614,"Line Creation,Header Block Removed,Good Issue,Sched.Line Changed Delivery Date,Delivery,Document blocked for credit ,Document released for credit,LgstCheckOnConfDat Removed,Sched.Line Block Removed,LgstCheckOnConfDat Set",1,7020045970_20,243,2017-01-02 21:18:57,User8,Line Creation,Customer Service Representative,TLC Optical Cables,5681.15,767,,,0.0,,Customer 9,US-Std. Order,0070100230,0,IN TIME,1493244000000.0,1493244000000.0,Manual,Human,no change ,With change,no block ,With block,LocalFamily43,LgstCheckOnConfDat Set,Line Creation
615,"Line Creation,Header Block Removed,Good Issue,Sched.Line Changed Delivery Date,LgstCheckOnConfDat Removed,Delivery",1,7020041519_20,264,2016-03-10 17:53:12,User15,Line Creation,Customer Service Representative,TLC Optical Cables,14722.0,767,,,0.0,,Customer 20,US-Std. Order,0070100268,0,IN TIME,1482793200000.0,1482793200000.0,Manual,Human,no change ,With change,no block ,With block,LocalFamily17,Delivery,Line Creation
616,"Line Creation,Header Block Removed,Header Block Set,Delivery,Delivery,Good Issue,Good Issue,Header Block Removed,LgstCheckOnConfDat Removed",1,7020044590_10,91,2016-12-30 01:46:34,User8,Line Creation,Customer Service Representative,TLC Optical Cables,2744.0,767,,,0.0,,Customer 9,US-Std. Order,0070100230,0,IN TIME,1485298800000.0,1485298800000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily24,LgstCheckOnConfDat Removed,Line Creation
617,"Line Creation,Header Block Removed,Header Block Set,Delivery,Good Issue,Header Block Removed,LgstCheckOnConfDat Removed",1,7020033183_10,35,2016-03-30 15:13:33,User14,Line Creation,Customer Service Representative,TLC Optical Cables,380.0,767,,,0.0,,Customer 175,US-Std. Order,0070101496,0,IN TIME,1461535200000.0,1461535200000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily24,LgstCheckOnConfDat Removed,Line Creation
618,"Line Creation,Header Block Removed,Header Block Set,Header Block Removed,Delivery,CTR Block Removed,Good Issue,LgstCheckOnConfDat Removed",1,7020030603_20,243,2016-01-02 20:39:51,User10,Line Creation,Customer Service Representative,TLC Optical Cables,2879.0,767,,,0.0,,Customer 16,US-Std. I/C Order,IC317730,0,IN TIME,1458514800000.0,1458514800000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily30,LgstCheckOnConfDat Removed,Line Creation
619,"Line Creation,Header Block Removed,Header Block Set,Header Block Removed,Delivery,Delivery,Delivery,Good Issue,Good Issue,CTR Block Removed,CTR Block Removed,CTR Block Removed,Good Issue,LgstCheckOnConfDat Removed",1,7020030603_10,243,2016-01-02 20:39:15,User10,Line Creation,Customer Service Representative,TLC Optical Cables,17972.5,767,,,0.0,,Customer 16,US-Std. I/C Order,IC317730,0,IN TIME,0.0,1459116000000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily30,LgstCheckOnConfDat Removed,Line Creation
620,"Line Creation,Header Block Removed,Header Block Set,Header Block Removed,Delivery,Good Issue,Sched.Line Changed Delivery Date,Sched.Line Block Removed,LgstCheckOnConfDat Set,LgstCheckOnConfDat Removed",1,7020048472_10,217,2017-03-31 21:28:52,User8,Line Creation,Customer Service Representative,TLC Optical Cables,25086.26,767,,,0.0,,Customer 9,US-Std. Order,0070100230,0,IN TIME,1492725600000.0,1492725600000.0,Manual,Human,no change ,With change,no block ,With block,LocalFamily43,LgstCheckOnConfDat Removed,Line Creation
621,"Line Creation,Header Block Removed,Address missing Block Set,Sched.Line Changed Delivery Date,Sched.Line Changed Delivery Date,Delivery,Good Issue,LgstCheckOnConfDat Removed,Address missing Block Removed",1,7020045745_80,308,2017-01-31 15:48:07,User20,Line Creation,Customer Service Representative,TLC Optical Cables,2021.5,767,,,0.0,,Customer 2 ,US-Std. Order,0070100081,0,IN TIME,1499637600000.0,1495058400000.0,Manual,Human,no change ,With change,no block ,With block,LocalFamily21,Address missing Block Removed,Line Creation
622,"Line Creation,Header Block Removed,Good Issue,Good Issue,LgstCheckOnConfDat Removed,Delivery,Delivery,Delivery,Delivery,Good Issue,Good Issue,Good Issue,Delivery",1,7020049791_10,243,2017-01-05 17:48:39,User20,Line Creation,Customer Service Representative,TLC Optical Cables,1570.0,767,,,0.0,,Customer 22,US-Std. Order,0070101381,0,IN TIME,1498428000000.0,1498428000000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily24,Delivery,Line Creation
623,"Line Creation,Header Block Removed,Header Block Set,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",1,7020050771_10,195,2017-05-24 22:37:49,User2,Line Creation,Customer Service Representative,TLC Optical Cables,4000.0,767,,,0.0,,Customer 3,US-Std. Order,0070100196,0,IN TIME,1497218400000.0,1497218400000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily12,Delivery,Line Creation
624,"Line Creation,Header Block Removed,Header Block Set,Sched.Line Block Removed,LgstCheckOnConfDat Set,Header Block Removed,Delivery,Good Issue,LgstCheckOnConfDat Removed",1,7020033092_10,67,2016-03-28 18:14:33,User7,Line Creation,Customer Service Representative,TLC Optical Cables,3101.28,767,,,0.0,,Customer 63,US-Std. Order,0070100208,0,IN TIME,1464040800000.0,1464040800000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily54,LgstCheckOnConfDat Removed,Line Creation
625,"Line Creation,Header Block Removed,Address missing Block Set,Sched.Line Changed Delivery Date,Address missing Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",1,7020038721_10,304,2016-02-08 15:44:24,User20,Line Creation,Customer Service Representative,TLC Optical Cables,1325.0,767,,,0.0,,Customer 1,US-Std. Order,0070100794,0,IN TIME,1474236000000.0,1474236000000.0,Manual,Human,no change ,With change,no block ,With block,LocalFamily11,Delivery,Line Creation
626,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Address missing Block Removed,Delivery,Good Issue,Address missing Block Set",1,7020050053_10,213,2017-05-05 22:44:05,User11,Line Creation,Customer Service Representative,TLC Optical Cables,13200.0,767,,,0.0,,Customer 28,US-Std. Order,0070100312,0,IN TIME,1496008800000.0,1496008800000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily25,Address missing Block Set,Line Creation
627,"Line Creation,Header Block Removed,Address missing Block Set,Sched.Line Changed Delivery Date,Address missing Block Removed,Delivery,Sched.Line Changed Delivery Date,Sched.Line Changed Delivery Date,Good Issue,Sched.Line Changed Delivery Date,Delivery,Good Issue,Sched.Line Block Removed,LgstCheckOnConfDat Set,LgstCheckOnConfDat Removed",1,7020034863_10,183,2016-05-05 16:54:35,User6,Line Creation,Customer Service Representative,TLC Optical Cables,93041.22,767,,,0.0,,Customer 198,US-Std. Order,0070101468,1,DELAYED,1466114400000.0,1468360800000.0,Manual,Human,no change ,With change,no block ,With block,LocalFamily72,LgstCheckOnConfDat Removed,Line Creation
628,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Address missing Block Set,Address missing Block Removed,Sched.Line Changed Delivery Date,Delivery,Good Issue,Address missing Block Set",1,7020037078_10,85,2016-06-22 20:57:17,User12,Line Creation,Logistic Operator,TLC Optical Cables,14918.0,767,,,0.0,,Customer 33,US-Std. Order,0070100038,0,IN TIME,1496613600000.0,1473112800000.0,Manual,Human,no change ,With change,no block ,With block,LocalFamily15,Address missing Block Set,Line Creation
629,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Address missing Block Set,Address missing Block Set,Sched.Line Changed Delivery Date,Address missing Block Removed,Delivery,Good Issue,Sched.Line Changed Delivery Date,Sched.Line Changed Delivery Date",1,7020035545_40,125,2016-05-18 21:25:01,User12,Line Creation,Logistic Operator,TLC Optical Cables,2776.5,767,,,0.0,,Customer 33,US-Std. Order,0070100038,0,IN TIME,1490223600000.0,1490223600000.0,Manual,Human,no change ,With change,no block ,With block,LocalFamily14,Sched.Line Changed Delivery Date,Line Creation
630,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Address missing Block Set,Delivery,Delivery,Delivery,Delivery,Delivery,Good Issue,Good Issue,Good Issue,Good Issue,Good Issue,Address missing Block Removed,Sched.Line Changed Delivery Date",1,7020040722_10,384,2016-09-14 22:35:14,User8,Line Creation,Customer Service Representative,TLC Optical Cables,169000.0,767,,,0.0,,Customer 14,US-Std. Order,0070100005,0,IN TIME,1495663200000.0,1495663200000.0,Manual,Human,no change ,With change,no block ,With block,LocalFamily9,Sched.Line Changed Delivery Date,Line Creation
631,"Line Creation,Header Block Removed,CTR Block Removed,Good Issue,LgstCheckOnConfDat Removed,Delivery,Delivery,Delivery,Delivery,Delivery,Delivery,Delivery,Delivery,Delivery,Delivery,Delivery,Delivery,Delivery,Delivery,Sched.Line Changed Delivery Date,Delivery,Delivery,Delivery,CTR Block Removed,CTR Block Removed,CTR Block Removed,CTR Block Removed,CTR Block Removed,CTR Block Removed,CTR Block Removed,CTR Block Removed,CTR Block Removed,CTR Block Removed,CTR Block Removed,CTR Block Removed,CTR Block Removed,CTR Block Removed,CTR Block Removed,CTR Block Removed,Delivery,Good Issue,Good Issue,Good Issue,Good Issue,Good Issue,Good Issue,Good Issue,Good Issue,Good Issue,Good Issue,Good Issue,Good Issue,Good Issue,Good Issue,Good Issue,Good Issue,CTR Block Removed,CTR Block Removed,Good Issue,Good Issue,Delivery,CTR Block Removed,Good Issue,Delivery",1,7020051094_20,302,2017-02-06 22:15:09,User11,Line Creation,Customer Service Representative,TLC Optical Cables,40320.0,767,,,0.0,,Customer 6,US-Std. Order,0070100494,1,DELAYED,1497909600000.0,1497909600000.0,Manual,Human,no change ,With change,no block ,With block,LocalFamily22,Delivery,Line Creation
632,"Line Creation,Header Block Removed,Good Issue,Good Issue,Good Issue,Good Issue,Good Issue,Good Issue,Delivery,Delivery,Delivery,Delivery,Delivery,LgstCheckOnConfDat Removed,Delivery",1,7020046012_10,242,2017-02-02 17:56:50,User20,Line Creation,Customer Service Representative,TLC Optical Cables,1164.0,767,,,0.0,,Customer 22,US-Std. Order,0070101381,0,IN TIME,1490310000000.0,1490310000000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily24,Delivery,Line Creation
